,position,annual_salary_usd,date_hired,annual_salary_php,monthly_salary_php,years_exp
8824,Clinical Psychologist,78090.0,2000,3904500.0,325375.0,15
8827,Social Worker,78090.0,1993,3904500.0,325375.0,22
8828,Social Worker,78090.0,2000,3904500.0,325375.0,15
8833,Social Worker,78090.0,2001,3904500.0,325375.0,14
8838,Social Worker,78090.0,1995,3904500.0,325375.0,20
8843,Investigator,78090.0,2001,3904500.0,325375.0,14
8845,Auditor (tax),78090.0,2000,3904500.0,325375.0,15
8846,Appraiser,78090.0,2007,3904500.0,325375.0,8
8847,Social Worker,78090.0,2000,3904500.0,325375.0,15
8848,Contract Specialist,78090.0,2005,3904500.0,325375.0,10
8849,Public Health Analyst,78090.0,2003,3904500.0,325375.0,12
8850,Information Technology Specialist,78090.0,2000,3904500.0,325375.0,15
8853,Accountant,78090.0,1980,3904500.0,325375.0,35
8854,Information Technology Specialist,78090.0,1999,3904500.0,325375.0,16
8857,Investigator,78090.0,1988,3904500.0,325375.0,27
8859,Engineering Technician,78090.0,1993,3904500.0,325375.0,22
8860,Public Health Analyst,78090.0,2006,3904500.0,325375.0,9
8862,Program Analyst,78090.0,1998,3904500.0,325375.0,17
8866,Program Analyst,78090.0,1988,3904500.0,325375.0,27
8875,Engineering Technician,78090.0,1981,3904500.0,325375.0,34
8876,Civil Engineer,78090.0,2001,3904500.0,325375.0,14
8877,Civil Engineer,78090.0,1990,3904500.0,325375.0,25
8878,Investigator,78090.0,1990,3904500.0,325375.0,25
8879,Civil Engineer,78090.0,1990,3904500.0,325375.0,25
8881,Engineering Technician,78090.0,1972,3904500.0,325375.0,43
8883,Engineering Technician,78090.0,1982,3904500.0,325375.0,33
8884,Social Worker,78090.0,1991,3904500.0,325375.0,24
8887,Contract Specialist,78090.0,1988,3904500.0,325375.0,27
8890,Investigator,78090.0,2003,3904500.0,325375.0,12
8891,Program Analyst,78090.0,1982,3904500.0,325375.0,33
8895,Public Health Analyst,78090.0,1997,3904500.0,325375.0,18
8897,Management Analyst,78090.0,2003,3904500.0,325375.0,12
8898,Social Worker,78090.0,2005,3904500.0,325375.0,10
8899,Civil Engineer,78090.0,1990,3904500.0,325375.0,25
8900,Engineering Technician,78090.0,2005,3904500.0,325375.0,10
8901,Engineering Technician,78090.0,1990,3904500.0,325375.0,25
8903,Auditor (tax),78058.0,1989,3902900.0,325241.67,26
8904,Information Technology Specialist,78019.0,2001,3900950.0,325079.17,14
8906,Program Analyst,78019.0,2008,3900950.0,325079.17,7
8912,Executive Assistant,78019.0,2007,3900950.0,325079.17,8
8913,Executive Assistant,78019.0,2008,3900950.0,325079.17,7
8915,Workers Compensation Recipient,78008.0,1964,3900400.0,325033.33,51
8916,Workers Compensation Recipient,78000.0,1995,3900000.0,325000.0,20
8917,Workers Compensation Recipient,78000.0,1979,3900000.0,325000.0,36
8918,Workers Compensation Recipient,78000.0,1960,3900000.0,325000.0,55
8929,Firefighter Tech,77950.0,1982,3897500.0,324791.67,33
8930,Firefighter Tech,77950.0,1983,3897500.0,324791.67,32
8931,Firefighter Tech,77950.0,1986,3897500.0,324791.67,29
8932,Firefighter Tech,77950.0,1982,3897500.0,324791.67,33
8933,Firefighter Tech,77950.0,1986,3897500.0,324791.67,29
8934,Firefighter Tech,77950.0,1986,3897500.0,324791.67,29
8935,Firefighter Tech,77950.0,1984,3897500.0,324791.67,31
8936,Firefighter Tech,77950.0,1984,3897500.0,324791.67,31
8937,Firefighter Tech,77950.0,1980,3897500.0,324791.67,35
8938,Firefighter Tech,77950.0,1986,3897500.0,324791.67,29
8939,Firefighter Tech,77950.0,1983,3897500.0,324791.67,32
8940,Firefighter Tech,77950.0,1985,3897500.0,324791.67,30
8941,Firefighter Tech,77950.0,1982,3897500.0,324791.67,33
8942,Firefighter Tech,77950.0,1986,3897500.0,324791.67,29
8943,Firefighter Tech,77950.0,1982,3897500.0,324791.67,33
8944,Firefighter Tech,77950.0,1983,3897500.0,324791.67,32
8945,Firefighter Tech,77950.0,1986,3897500.0,324791.67,29
8946,Firefighter Tech,77950.0,1984,3897500.0,324791.67,31
8947,Firefighter Tech,77950.0,1986,3897500.0,324791.67,29
8948,Firefighter Tech,77950.0,1983,3897500.0,324791.67,32
8949,Firefighter Tech,77950.0,1985,3897500.0,324791.67,30
8950,Firefighter Tech,77950.0,1985,3897500.0,324791.67,30
8951,Firefighter Tech,77950.0,1986,3897500.0,324791.67,29
8952,Firefighter Tech,77950.0,1984,3897500.0,324791.67,31
8953,Firefighter Tech,77950.0,1986,3897500.0,324791.67,29
8954,Firefighter Tech,77950.0,1980,3897500.0,324791.67,35
8955,Firefighter Tech,77950.0,1982,3897500.0,324791.67,33
8956,Firefighter Tech,77950.0,1982,3897500.0,324791.67,33
8957,Firefighter Tech,77950.0,1984,3897500.0,324791.67,31
8958,Firefighter Tech,77950.0,1986,3897500.0,324791.67,29
8959,Firefighter Tech,77950.0,1986,3897500.0,324791.67,29
8960,Firefighter Tech,77950.0,1986,3897500.0,324791.67,29
8961,Firefighter Tech,77950.0,1983,3897500.0,324791.67,32
8962,Firefighter Tech,77950.0,1983,3897500.0,324791.67,32
8963,Firefighter Tech,77950.0,1982,3897500.0,324791.67,33
8964,Firefighter Tech,77950.0,1986,3897500.0,324791.67,29
8965,Firefighter Tech,77950.0,1983,3897500.0,324791.67,32
8966,Firefighter Tech,77950.0,1986,3897500.0,324791.67,29
8968,Firefighter Tech,77950.0,1984,3897500.0,324791.67,31
8969,Firefighter Tech,77950.0,1982,3897500.0,324791.67,33
8970,Firefighter Tech,77950.0,1982,3897500.0,324791.67,33
8971,Firefighter Tech,77950.0,1983,3897500.0,324791.67,32
8972,Teacher,77908.0,2008,3895400.0,324616.67,7
8978,Information Technology Specialist,77884.0,2009,3894200.0,324516.67,6
8979,Information Technology Specialist,77884.0,2009,3894200.0,324516.67,6
8980,Information Technology Specialist,77884.0,2010,3894200.0,324516.67,5
8981,Clinical Psychologist,77884.0,2008,3894200.0,324516.67,7
8983,Clinical Psychologist,77884.0,2008,3894200.0,324516.67,7
8985,Contract Specialist,77884.0,2008,3894200.0,324516.67,7
8987,Contract Specialist,77884.0,2003,3894200.0,324516.67,12
8988,Information Technology Specialist,77884.0,2010,3894200.0,324516.67,5
8989,Clinical Psychologist,77884.0,2008,3894200.0,324516.67,7
8990,Information Technology Specialist,77884.0,2010,3894200.0,324516.67,5
8991,Program Analyst,77884.0,1992,3894200.0,324516.67,23
8993,Program Analyst,77884.0,2006,3894200.0,324516.67,9
8995,Information Technology Specialist,77884.0,2008,3894200.0,324516.67,7
8997,Public Health Analyst,77884.0,1990,3894200.0,324516.67,25
8998,Public Health Analyst,77884.0,2005,3894200.0,324516.67,10
9001,Information Technology Specialist,77884.0,2010,3894200.0,324516.67,5
9006,Workers Compensation Recipient,77838.0,1993,3891900.0,324325.0,22
9007,Teacher,77833.0,1984,3891650.0,324304.17,31
9008,Teacher,77833.0,1988,3891650.0,324304.17,27
9009,Teacher,77833.0,1991,3891650.0,324304.17,24
9010,Teacher,77833.0,1994,3891650.0,324304.17,21
9011,Teacher,77833.0,2000,3891650.0,324304.17,15
9012,Teacher,77833.0,1986,3891650.0,324304.17,29
9013,Teacher,77833.0,1989,3891650.0,324304.17,26
9014,Teacher,77833.0,1986,3891650.0,324304.17,29
9015,Teacher,77833.0,1997,3891650.0,324304.17,18
9016,Teacher,77833.0,1975,3891650.0,324304.17,40
9017,Teacher,77833.0,1978,3891650.0,324304.17,37
9018,Teacher,77833.0,1969,3891650.0,324304.17,46
9019,Teacher,77833.0,1987,3891650.0,324304.17,28
9020,Teacher,77833.0,1987,3891650.0,324304.17,28
9021,Teacher,77833.0,1987,3891650.0,324304.17,28
9022,Teacher,77833.0,1997,3891650.0,324304.17,18
9023,Teacher,77833.0,1987,3891650.0,324304.17,28
9024,Teacher,77833.0,1990,3891650.0,324304.17,25
9025,Teacher,77833.0,1988,3891650.0,324304.17,27
9027,Teacher,77833.0,1987,3891650.0,324304.17,28
9028,Teacher,77833.0,1987,3891650.0,324304.17,28
9029,Teacher,77833.0,1988,3891650.0,324304.17,27
9030,Teacher,77833.0,1988,3891650.0,324304.17,27
9031,Teacher,77833.0,1992,3891650.0,324304.17,23
9032,Teacher,77833.0,1987,3891650.0,324304.17,28
9033,Teacher,77833.0,1995,3891650.0,324304.17,20
9034,Teacher,77833.0,1988,3891650.0,324304.17,27
9035,Teacher,77833.0,1987,3891650.0,324304.17,28
9036,Teacher,77833.0,1987,3891650.0,324304.17,28
9037,Teacher,77833.0,1971,3891650.0,324304.17,44
9039,Teacher,77833.0,1998,3891650.0,324304.17,17
9040,Teacher,77833.0,2000,3891650.0,324304.17,15
9041,Teacher,77833.0,1989,3891650.0,324304.17,26
9042,Teacher,77833.0,1999,3891650.0,324304.17,16
9043,Teacher,77833.0,1987,3891650.0,324304.17,28
9044,Teacher,77833.0,1995,3891650.0,324304.17,20
9045,Teacher,77833.0,1990,3891650.0,324304.17,25
9046,Teacher,77833.0,1999,3891650.0,324304.17,16
9047,Teacher,77833.0,1999,3891650.0,324304.17,16
9048,Teacher,77833.0,1994,3891650.0,324304.17,21
9049,Teacher,77833.0,1990,3891650.0,324304.17,25
9050,Teacher,77833.0,1986,3891650.0,324304.17,29
9051,Teacher,77833.0,1987,3891650.0,324304.17,28
9052,Teacher,77833.0,1999,3891650.0,324304.17,16
9053,Teacher,77833.0,1987,3891650.0,324304.17,28
9054,Teacher,77833.0,2006,3891650.0,324304.17,9
9055,Teacher,77833.0,1986,3891650.0,324304.17,29
9056,Teacher,77833.0,1986,3891650.0,324304.17,29
9057,Teacher,77833.0,1987,3891650.0,324304.17,28
9058,Teacher,77833.0,1998,3891650.0,324304.17,17
9059,Teacher,77833.0,1994,3891650.0,324304.17,21
9060,Instructional Coach,77833.0,1987,3891650.0,324304.17,28
9061,Teacher,77833.0,2002,3891650.0,324304.17,13
9062,Teacher,77833.0,1987,3891650.0,324304.17,28
9063,Teacher,77833.0,1987,3891650.0,324304.17,28
9064,Teacher,77833.0,1990,3891650.0,324304.17,25
9065,Teacher,77833.0,1995,3891650.0,324304.17,20
9066,Teacher,77833.0,1996,3891650.0,324304.17,19
9067,Teacher,77833.0,1997,3891650.0,324304.17,18
9068,Teacher,77833.0,1986,3891650.0,324304.17,29
9069,Teacher,77833.0,1991,3891650.0,324304.17,24
9070,Teacher,77833.0,2001,3891650.0,324304.17,14
9071,Teacher,77833.0,1987,3891650.0,324304.17,28
9072,Teacher,77833.0,1987,3891650.0,324304.17,28
9073,Teacher,77833.0,1997,3891650.0,324304.17,18
9074,Teacher,77833.0,1987,3891650.0,324304.17,28
9076,Teacher,77833.0,1987,3891650.0,324304.17,28
9077,Teacher,77833.0,1987,3891650.0,324304.17,28
9078,Teacher,77833.0,1987,3891650.0,324304.17,28
9079,Teacher,77833.0,1987,3891650.0,324304.17,28
9080,Teacher,77833.0,1996,3891650.0,324304.17,19
9081,Teacher,77833.0,1989,3891650.0,324304.17,26
9082,Teacher,77833.0,1998,3891650.0,324304.17,17
9083,Teacher,77833.0,1991,3891650.0,324304.17,24
9084,Teacher,77833.0,1983,3891650.0,324304.17,32
9085,Teacher,77833.0,1997,3891650.0,324304.17,18
9088,Teacher,77833.0,1997,3891650.0,324304.17,18
9089,Teacher,77833.0,1997,3891650.0,324304.17,18
9090,Teacher,77833.0,1987,3891650.0,324304.17,28
9091,Teacher,77833.0,1982,3891650.0,324304.17,33
9094,Psychiatric Nurse,77830.0,2007,3891500.0,324291.67,8
9099,Teacher,77822.0,2002,3891100.0,324258.33,13
9100,"Coord, special Education",77822.0,2001,3891100.0,324258.33,14
9105,"Coord, special Education",77822.0,2001,3891100.0,324258.33,14
9106,"Coord, special Education",77822.0,2005,3891100.0,324258.33,10
9109,"Coord, special Education",77822.0,2008,3891100.0,324258.33,7
9110,Teacher,77785.0,2009,3889250.0,324104.17,6
9111,Counselor,77778.0,1973,3888900.0,324075.0,42
9114,Trial Attorney,77735.0,2009,3886750.0,323895.83,6
9115,Trial Attorney,77735.0,2007,3886750.0,323895.83,8
9116,Trial Attorney,77735.0,2007,3886750.0,323895.83,8
9117,Trial Attorney,77735.0,2008,3886750.0,323895.83,7
9118,Trial Attorney,77735.0,2010,3886750.0,323895.83,5
9119,Counselor,77571.0,2005,3878550.0,323212.5,10
9120,Professor,77500.0,1989,3875000.0,322916.67,26
9121,Social Worker,77462.0,2008,3873100.0,322758.33,7
9122,Teacher,77462.0,2004,3873100.0,322758.33,11
9123,Teacher,77462.0,2001,3873100.0,322758.33,14
9124,Teacher,77462.0,2001,3873100.0,322758.33,14
9125,Teacher,77462.0,2009,3873100.0,322758.33,6
9126,Teacher,77462.0,2003,3873100.0,322758.33,12
9127,Teacher,77462.0,2001,3873100.0,322758.33,14
9128,Teacher,77462.0,2000,3873100.0,322758.33,15
9129,Teacher,77462.0,2001,3873100.0,322758.33,14
9130,Social Worker,77462.0,2004,3873100.0,322758.33,11
9131,Teacher,77462.0,2009,3873100.0,322758.33,6
9132,Teacher,77462.0,2009,3873100.0,322758.33,6
9133,Teacher,77462.0,1996,3873100.0,322758.33,19
9134,Instructional Coach,77462.0,2010,3873100.0,322758.33,5
9135,Teacher,77462.0,2001,3873100.0,322758.33,14
9136,Teacher,77462.0,2000,3873100.0,322758.33,15
9137,Teacher,77462.0,2007,3873100.0,322758.33,8
9138,Teacher,77462.0,2010,3873100.0,322758.33,5
9139,Teacher,77462.0,2003,3873100.0,322758.33,12
9140,Teacher,77462.0,2007,3873100.0,322758.33,8
9141,Librarian,77462.0,2010,3873100.0,322758.33,5
9142,Teacher,77462.0,2005,3873100.0,322758.33,10
9143,Teacher,77462.0,2010,3873100.0,322758.33,5
9144,Teacher,77462.0,2010,3873100.0,322758.33,5
9145,Teacher,77462.0,2002,3873100.0,322758.33,13
9146,Teacher,77462.0,2001,3873100.0,322758.33,14
9147,Teacher,77462.0,2009,3873100.0,322758.33,6
9148,Teacher,77462.0,2001,3873100.0,322758.33,14
9149,Teacher,77462.0,2001,3873100.0,322758.33,14
9150,Teacher,77462.0,2006,3873100.0,322758.33,9
9151,Teacher,77462.0,2007,3873100.0,322758.33,8
9152,Teacher,77462.0,2010,3873100.0,322758.33,5
9153,Teacher,77462.0,2001,3873100.0,322758.33,14
9154,Social Worker,77462.0,2002,3873100.0,322758.33,13
9155,Teacher,77462.0,2001,3873100.0,322758.33,14
9156,Teacher,77462.0,2010,3873100.0,322758.33,5
9157,Social Worker,77462.0,2003,3873100.0,322758.33,12
9158,Teacher,77462.0,2009,3873100.0,322758.33,6
9160,Teacher,77462.0,2010,3873100.0,322758.33,5
9161,Teacher,77462.0,2001,3873100.0,322758.33,14
9162,Teacher,77462.0,2011,3873100.0,322758.33,4
9163,Counselor,77462.0,2001,3873100.0,322758.33,14
9164,Teacher,77462.0,2010,3873100.0,322758.33,5
9165,Teacher,77462.0,2004,3873100.0,322758.33,11
9166,Teacher,77462.0,2001,3873100.0,322758.33,14
9167,Teacher,77462.0,2009,3873100.0,322758.33,6
9168,Social Worker,77462.0,2008,3873100.0,322758.33,7
9169,Teacher,77462.0,2009,3873100.0,322758.33,6
9170,Teacher,77462.0,2001,3873100.0,322758.33,14
9171,Teacher,77462.0,2009,3873100.0,322758.33,6
9172,Teacher,77462.0,2000,3873100.0,322758.33,15
9173,Teacher,77462.0,2009,3873100.0,322758.33,6
9174,Teacher,77462.0,2010,3873100.0,322758.33,5
9175,Instructional Coach,77462.0,2010,3873100.0,322758.33,5
9176,Social Worker,77462.0,2008,3873100.0,322758.33,7
9178,Social Worker,77462.0,2006,3873100.0,322758.33,9
9179,Teacher,77462.0,2001,3873100.0,322758.33,14
9180,Teacher,77462.0,2010,3873100.0,322758.33,5
9181,Counselor,77462.0,1997,3873100.0,322758.33,18
9182,Teacher,77462.0,2010,3873100.0,322758.33,5
9183,Teacher,77462.0,2009,3873100.0,322758.33,6
9184,Teacher,77462.0,2010,3873100.0,322758.33,5
9185,Social Worker,77462.0,2008,3873100.0,322758.33,7
9186,Teacher,77462.0,2001,3873100.0,322758.33,14
9187,Teacher,77462.0,2010,3873100.0,322758.33,5
9188,Teacher,77462.0,2009,3873100.0,322758.33,6
9189,Teacher,77462.0,2001,3873100.0,322758.33,14
9190,Teacher,77462.0,2008,3873100.0,322758.33,7
9191,Teacher,77462.0,2010,3873100.0,322758.33,5
9193,Teacher,77462.0,2009,3873100.0,322758.33,6
9194,Teacher,77462.0,2000,3873100.0,322758.33,15
9195,Librarian,77462.0,2000,3873100.0,322758.33,15
9196,Teacher,77462.0,2009,3873100.0,322758.33,6
9197,Teacher,77462.0,1998,3873100.0,322758.33,17
9198,Teacher,77462.0,2001,3873100.0,322758.33,14
9199,Teacher,77462.0,2002,3873100.0,322758.33,13
9200,Teacher,77462.0,2001,3873100.0,322758.33,14
9201,Teacher,77462.0,2009,3873100.0,322758.33,6
9202,Social Worker,77462.0,2005,3873100.0,322758.33,10
9203,Social Worker,77462.0,2009,3873100.0,322758.33,6
9204,Teacher,77462.0,2010,3873100.0,322758.33,5
9205,Teacher,77462.0,1991,3873100.0,322758.33,24
9206,Teacher,77462.0,2001,3873100.0,322758.33,14
9207,Instructional Coach,77462.0,2010,3873100.0,322758.33,5
9208,Teacher,77462.0,2001,3873100.0,322758.33,14
9209,Teacher,77462.0,2009,3873100.0,322758.33,6
9210,Teacher,77462.0,1998,3873100.0,322758.33,17
9211,Teacher,77462.0,2000,3873100.0,322758.33,15
9212,Teacher,77462.0,2008,3873100.0,322758.33,7
9213,Teacher,77462.0,2010,3873100.0,322758.33,5
9214,Teacher,77462.0,2010,3873100.0,322758.33,5
9215,Teacher,77462.0,2001,3873100.0,322758.33,14
9216,Teacher,77462.0,2000,3873100.0,322758.33,15
9217,Teacher,77462.0,2009,3873100.0,322758.33,6
9218,Teacher,77462.0,2010,3873100.0,322758.33,5
9219,Teacher,77462.0,2001,3873100.0,322758.33,14
9220,Teacher,77462.0,2010,3873100.0,322758.33,5
9221,Teacher,77462.0,2005,3873100.0,322758.33,10
9222,Teacher,77462.0,2010,3873100.0,322758.33,5
9223,Teacher,77462.0,2002,3873100.0,322758.33,13
9224,Teacher,77462.0,2001,3873100.0,322758.33,14
9225,Teacher,77462.0,2010,3873100.0,322758.33,5
9226,Teacher,77462.0,2010,3873100.0,322758.33,5
9227,Teacher,77462.0,2010,3873100.0,322758.33,5
9228,Teacher,77462.0,2010,3873100.0,322758.33,5
9229,Teacher,77462.0,2002,3873100.0,322758.33,13
9230,Teacher,77462.0,2010,3873100.0,322758.33,5
9231,Teacher,77462.0,2000,3873100.0,322758.33,15
9232,Teacher,77462.0,2009,3873100.0,322758.33,6
9233,Teacher,77462.0,2007,3873100.0,322758.33,8
9234,Teacher,77462.0,2010,3873100.0,322758.33,5
9235,Librarian,77462.0,2010,3873100.0,322758.33,5
9236,Teacher,77462.0,2010,3873100.0,322758.33,5
9237,Teacher,77462.0,2005,3873100.0,322758.33,10
9238,Teacher,77462.0,2005,3873100.0,322758.33,10
9239,Teacher,77462.0,2010,3873100.0,322758.33,5
9240,Speech Pathologist,77462.0,2009,3873100.0,322758.33,6
9241,Teacher,77462.0,2010,3873100.0,322758.33,5
9242,Teacher,77462.0,1999,3873100.0,322758.33,16
9243,Teacher,77462.0,2002,3873100.0,322758.33,13
9245,Teacher,77462.0,2001,3873100.0,322758.33,14
9246,Speech Pathologist,77462.0,2009,3873100.0,322758.33,6
9247,Teacher,77462.0,2010,3873100.0,322758.33,5
9248,Teacher,77462.0,2005,3873100.0,322758.33,10
9249,Teacher,77462.0,2008,3873100.0,322758.33,7
9250,Teacher,77462.0,2003,3873100.0,322758.33,12
9251,Teacher,77462.0,2010,3873100.0,322758.33,5
9252,Teacher,77462.0,2001,3873100.0,322758.33,14
9253,Teacher,77462.0,1998,3873100.0,322758.33,17
9254,Teacher,77462.0,2006,3873100.0,322758.33,9
9256,Instructional Coach,77462.0,2009,3873100.0,322758.33,6
9257,Counselor,77462.0,2006,3873100.0,322758.33,9
9260,Lieutenant,77408.0,2000,3870400.0,322533.33,15
9261,Lieutenant,77408.0,2000,3870400.0,322533.33,15
9262,Lieutenant,77408.0,2000,3870400.0,322533.33,15
9263,Lieutenant,77408.0,2000,3870400.0,322533.33,15
9264,Lieutenant,77408.0,2000,3870400.0,322533.33,15
9265,Lieutenant,77408.0,2000,3870400.0,322533.33,15
9266,Lieutenant,77408.0,2000,3870400.0,322533.33,15
9269,Financial Manager,77289.0,2011,3864450.0,322037.5,4
9270,Program Analyst,77289.0,1999,3864450.0,322037.5,16
9273,Financial Manager,77289.0,2009,3864450.0,322037.5,6
9275,Executive Assistant,77289.0,1999,3864450.0,322037.5,16
9277,Accountant,77289.0,2006,3864450.0,322037.5,9
9278,Financial Manager,77289.0,2008,3864450.0,322037.5,7
9280,Auditor,77289.0,2006,3864450.0,322037.5,9
9282,Accountant,77289.0,2008,3864450.0,322037.5,7
9285,Accountant,77289.0,2011,3864450.0,322037.5,4
9286,Budget Analyst,77289.0,2005,3864450.0,322037.5,10
9287,Management Analyst,77289.0,2005,3864450.0,322037.5,10
9288,Budget Analyst,77289.0,2008,3864450.0,322037.5,7
9289,Budget Analyst,77289.0,2009,3864450.0,322037.5,6
9298,Workers Compensation Recipient,77168.0,1974,3858400.0,321533.33,41
9301,Psychiatric Nurse,77122.0,1996,3856100.0,321341.67,19
9302,Psychiatric Nurse,77122.0,2008,3856100.0,321341.67,7
9303,Psychiatric Nurse,77122.0,1992,3856100.0,321341.67,23
9304,Psychiatric Nurse,77122.0,1998,3856100.0,321341.67,17
9305,Psychiatric Nurse,77122.0,2002,3856100.0,321341.67,13
9308,Accountant,77102.0,1997,3855100.0,321258.33,18
9309,Accountant,77102.0,2004,3855100.0,321258.33,11
9310,Budget Analyst,77102.0,1993,3855100.0,321258.33,22
9312,Budget Analyst,77102.0,2010,3855100.0,321258.33,5
9316,Information Technology Specialist,77000.0,2009,3850000.0,320833.33,6
9317,Executive Assistant,77000.0,2011,3850000.0,320833.33,4
9323,Social Worker,76996.0,2006,3849800.0,320816.67,9
9324,Social Worker,76996.0,2009,3849800.0,320816.67,6
9325,Social Worker,76996.0,2005,3849800.0,320816.67,10
9326,Social Worker,76996.0,2009,3849800.0,320816.67,6
9328,Social Worker,76996.0,2004,3849800.0,320816.67,11
9330,Investigator,76996.0,2007,3849800.0,320816.67,8
9331,Social Worker,76996.0,2008,3849800.0,320816.67,7
9332,Social Worker,76996.0,1999,3849800.0,320816.67,16
9336,Social Worker,76996.0,2006,3849800.0,320816.67,9
9337,Social Worker,76996.0,2001,3849800.0,320816.67,14
9342,Investigator,76996.0,2007,3849800.0,320816.67,8
9349,Social Worker,76996.0,2006,3849800.0,320816.67,9
9351,Social Worker,76996.0,2006,3849800.0,320816.67,9
9352,Social Worker,76996.0,2005,3849800.0,320816.67,10
9353,Social Worker,76996.0,2007,3849800.0,320816.67,8
9355,Social Worker,76996.0,2004,3849800.0,320816.67,11
9356,Assistant Principal,76996.0,1994,3849800.0,320816.67,21
9357,Social Worker,76996.0,2008,3849800.0,320816.67,7
9360,Social Worker,76996.0,2005,3849800.0,320816.67,10
9361,Social Worker,76996.0,2002,3849800.0,320816.67,13
